"Block"	"Column"	"Row"	"ID"	"Name"	"Gene_symbol"	"spot"	"Category"
1	33	142	"PLTC_K06"	"Homo_sapiens_EPH_receptor_B4_mRNA_(cDNA_clone_MGC:59690_)"	"EPHB4"	"EPHB4"	"analyte"
1	34	142	"PLTC_L04"	"Homo_sapiens_lymphocyte_antigen_86"	"LY86"	"LY86"	"analyte"
1	35	142	"PLTC_L05"	"Homo_sapiens_serologically_defined_colon_cancer_antigen_16"	"UTP14A"	"UTP14A"	"analyte"
1	36	142	"PLTC_L06"	"Homo_sapiens_AXIN1_up-regulated_1"	"CSRNP1"	"CSRNP1"	"analyte"
1	37	142	"PLTC_M04"	"Homo_sapiens_receptor_(TNFRSF)-interacting_serine-threonine_kinase_1_(RIPK1)"	"RIPK1"	"RIPK1"	"analyte"
1	38	142	"PLTC_M05"	"Homo_sapiens_RPL15_ribosomal_protein_L15"	"RPL15"	"RPL15"	"analyte"
1	39	142	"PLTC_M06"	"Homo_sapiens_BR_serine/threonine_kinase_2_(BRSK2)"	"BRSK2"	"BRSK2"	"analyte"
1	40	142	"PLTC_N04"	"Homo_sapiens_transforming_acidic_coiled-coil_containing_protein_1"	"TACC1"	"TACC1"	"analyte"
1	41	142	"PLTC_N05"	"Homo_sapiens_chromosome_7_open_reading_frame_22"	"CCM2"	"CCM2"	"analyte"
1	42	142	"PLTC_N06"	"Homo_sapiens_heat_shock_transcription_factor_Y-linked_1_transcript_variant_1"	"HSFY1"	"HSFY1"	"analyte"
1	43	142	"PLTC_O04"	"Homo_sapiens_hypothetical_protein_FLJ23356_(FLJ23356)"	"POMK"	"POMK"	"analyte"
1	44	142	"PLTC_O05"	"Homo_sapiens_VPS54_vacuolar_protein_sorting_54_homolog_(S._cerevisiae)"	"VPS54"	"VPS54"	"analyte"
1	45	142	"PLTC_O06"	"Homo_sapiens_NIMA_(never_in_mitosis_gene_a)-related_kinase_7_(NEK7)"	"NEK7"	"NEK7"	"analyte"
1	46	142	"PLTC_P04"	"Homo_sapiens_estrogen-related_receptor_gamma"	"ESRRG"	"ESRRG"	"analyte"
1	47	142	"PLTC_P05"	"Homo_sapiens_neuroendocrine_differentiation_factor"	"CHMP3"	"CHMP3"	"analyte"
1	48	142	"PLTC_P06"	"Homo_sapiens_CREB5_cAMP_responsive_element_binding_protein_5"	"CREB5"	"CREB5"	"analyte"
1	1	143	"PLTC_A07"	"Homo_sapiens_vaccinia_related_kinase_3"	"VRK3"	"VRK3"	"analyte"
1	2	143	"PLTC_A08"	"Homo_sapiens_nicolin_1"	"NICN1"	"NICN1"	"analyte"
1	3	143	"PLTC_A09"	"Homo_sapiens_bromodomain_containing_3"	"BRD3"	"BRD3"	"analyte"
1	4	143	"PLTC_B07"	"Homo_sapiens_CTNNBL1_catenin_beta_like_1"	"CTNNBL1"	"CTNNBL1"	"analyte"
1	5	143	"PLTC_B08"	"Homo_sapiens_interleukin_1_alpha"	"IL1A"	"IL1A"	"analyte"
1	6	143	"PLTC_B09"	"Homo_sapiens_serine/threonine_kinase_32B_mRNA_(cDNA_clone_MGC:46065_)"	"STK32B"	"STK32B"	"analyte"
1	7	143	"PLTC_C07"	"Homo_sapiens_protein_kinase_AMP-activated_alpha_2_catalytic_subunit_mRNA_(cDNA_clone_MGC:97312_)"	"PRKAA2"	"PRKAA2"	"analyte"
1	8	143	"PLTC_C08"	"Homo_sapiens_chaperonin_containing_TCP1_subunit_3_(gamma)"	"CCT3"	"CCT3"	"analyte"
1	9	143	"PLTC_C09"	"Homo_sapiens_activin_A_receptor_type_II_mRNA_(cDNA_clone_MGC:97294_)"	"ACVR2A"	"ACVR2A"	"analyte"
1	10	143	"PLTC_D07"	"Homo_sapiens_TYRO3_protein_tyrosine_kinase"	"TYRO3"	"TYRO3"	"analyte"
1	11	143	"PLTC_D08"	"Homo_sapiens_BTG_family_member_3"	"BTG3"	"BTG3"	"analyte"
1	12	143	"PLTC_D09"	"Homo_sapiens_CDK3_cyclin-dependent_kinase_3"	"CDK3"	"CDK3"	"analyte"
1	13	143	"PLTC_E07"	"Homo_sapiens_vimentin"	"VIM"	"VIM"	"analyte"
1	14	143	"PLTC_E08"	"Homo_sapiens_cytoskeleton-associated_protein_1"	"TBCB"	"TBCB"	"analyte"
1	15	143	"PLTC_E09"	"Homo_sapiens_potassium_channel_modulatory_factor_1"	"KCMF1"	"KCMF1"	"analyte"
1	16	143	"PLTC_F07"	"Homo_sapiens_receptor-interacting_serine-threonine_kinase_3_mRNA_(cDNA_clone_MGC:75066_)"	"RIPK3"	"RIPK3"	"analyte"
1	17	143	"PLTC_F08"	"Homo_sapiens_ELMO_domain_containing_1"	"ELMOD1"	"ELMOD1"	"analyte"
1	18	143	"PLTC_F09"	"Homo_sapiens_serum/glucocorticoid_regulated_kinase_2_mRNA_(cDNA_clone_MGC:74468_)"	"SGK2"	"SGK2"	"analyte"
1	19	143	"PLTC_G07"	"Homo_sapiens_angiomotin_like_2"	"AMOTL2"	"AMOTL2"	"analyte"
1	20	143	"PLTC_G08"	"Homo_sapiens_serologically_defined_breast_cancer_antigen_NY-BR-20"	"CALML4"	"CALML4"	"analyte"
1	21	143	"PLTC_G09"	"Homo_sapiens_glial_fibrillary_acidic_protein"	"GFAP"	"GFAP"	"analyte"
1	22	143	"PLTC_H07"	"Homo_sapiens_acetyl-Coenzyme_A_acetyltransferase_2_(acetoacetyl_Coenzyme_A_thiolase)"	"ACAT2"	"ACAT2"	"analyte"
1	23	143	"PLTC_H08"	"Homo_sapiens_interleukin_1_family_member_5_(delta)_transcript_variant_2"	"IL1F5"	"IL1F5"	"analyte"
1	24	143	"PLTC_H09"	"Homo_sapiens_regulator_of_G-protein_signalling_19_interacting_protein_1"	"GIPC1"	"GIPC1"	"analyte"
1	25	143	"PLTC_I07"	"Homo_sapiens_melanoma_antigen_family_A_4"	"MAGEA4"	"MAGEA4"	"analyte"
1	26	143	"PLTC_I08"	"Homo_sapiens_ubiquinol-cytochrome_c_reductase_core_protein_I"	"UQCRC1"	"UQCRC1"	"analyte"
1	27	143	"PLTC_I09"	"Homo_sapiens_chromosome_14_open_reading_frame_163_transcript_variant_1"	"SCFD1"	"SCFD1"	"analyte"
1	28	143	"PLTC_J07"	"Homo_sapiens_hypothetical_protein_FLJ13081"	"MCMBP"	"MCMBP"	"analyte"
1	29	143	"PLTC_J08"	"Homo_sapiens_DMRT-like_family_C2"	"DMRTC2"	"DMRTC2"	"analyte"
1	30	143	"PLTC_J09"	"Homo_sapiens_high-mobility_group_20B"	"HMG20B"	"HMG20B"	"analyte"
1	31	143	"PLTC_K07"	"Homo_sapiens_Mycbp-associated_protein"	"MYCBPAP"	"MYCBPAP"	"analyte"
1	32	143	"PLTC_K08"	"Homo_sapiens_G_protein-coupled_receptor_kinase_5_mRNA_(cDNA_clone_MGC:71228_)"	"GRK5"	"GRK5"	"analyte"
1	33	143	"PLTC_K09"	"Homo_sapiens_Sjogren_syndrome_antigen_A2_(60kDa_ribonucleoprotein_autoantigen_SS-A/Ro)"	"TROVE2"	"TROVE2"	"analyte"
1	34	143	"PLTC_L07"	"Homo_sapiens_ribosomal_protein_L34_transcript_variant_2"	"RPL34"	"RPL34"	"analyte"
1	35	143	"PLTC_L08"	"Homo_sapiens_exosome_component_10_transcript_variant_1"	"EXOSC10"	"EXOSC10"	"analyte"
1	36	143	"PLTC_L09"	"Homo_sapiens_poly(rC)_binding_protein_2_transcript_variant_2"	"PCBP2"	"PCBP2"	"analyte"
1	37	143	"PLTC_M07"	"Homo_sapiens_alanyl-tRNA_synthetase"	"AARS"	"AARS"	"analyte"
1	38	143	"PLTC_M08"	"Homo_sapiens_protein_kinase_membrane_associated_tyrosine/threonine_1_(PKMYT1)_transcript_variant_1"	"PKMYT1"	"PKMYT1"	"analyte"
1	39	143	"PLTC_M09"	"Homo_sapiens_dynamin_1-like_transcript_variant_2"	"DNM1L"	"DNM1L"	"analyte"
1	40	143	"PLTC_N07"	"Homo_sapiens_HLA-B_associated_transcript_8"	"EHMT2"	"EHMT2"	"analyte"
1	41	143	"PLTC_N08"	"Homo_sapiens_coactosin-like_1_(Dictyostelium)"	"COTL1"	"COTL1"	"analyte"
1	42	143	"PLTC_N09"	"Homo_sapiens_heat_shock_60kDa_protein_1_(chaperonin)"	"HSPD1"	"HSPD1"	"analyte"
1	43	143	"PLTC_O07"	"Homo_sapiens_NUP50_nucleoporin_50kDa"	"NUP50"	"NUP50"	"analyte"
1	44	143	"PLTC_O08"	"Homo_sapiens_protein_kinase_AMP-activated_gamma_3_non-catalytic_subunit_(PRKAG3)"	"PRKAG3"	"PRKAG3"	"analyte"
1	45	143	"PLTC_O09"	"Homo_sapiens_dishevelled_dsh_homolog_3_(Drosophila)"	"zzzzz_DVL3"	"zzzzz_DVL3"	"control"
1	46	143	"PLTC_P07"	"Homo_sapiens_uridine_monophosphate_kinase"	"zzzzz_UCK2"	"zzzzz_UCK2"	"control"
1	47	143	"PLTC_P08"	"Homo_sapiens_vitamin_D_(125-_dihydroxyvitamin_D3)_receptor"	"VDR"	"VDR"	"analyte"
1	48	143	"PLTC_P09"	"Homo_sapiens_discoidin_domain_receptor_family_member_1_transcript_variant_2_mRNA_(cDNA_clone_MGC:3909_)"	"DDR1"	"DDR1"	"analyte"
1	1	144	"PLTC_A10"	"Homo_sapiens_ring_finger_protein_40_transcript_variant_1"	"RNF40"	"RNF40"	"analyte"
1	2	144	"PLTC_A11"	"Homo_sapiens_UHMK1_U2AF_homology_motif_(UHM)_kinase_1"	"UHMK1"	"UHMK1"	"analyte"
1	3	144	"PLTC_A12"	"Homo_sapiens_BCL2-associated_athanogene_3"	"BAG3"	"BAG3"	"analyte"
1	4	144	"PLTC_B10"	"Homo_sapiens_interleukin_1_beta"	"IL1B"	"IL1B"	"analyte"
1	5	144	"PLTC_B11"	"Homo_sapiens_CAMK2A_calcium/calmodulin-dependent_protein_kinase_II_alpha"	"CAMK2A"	"CAMK2A"	"analyte"
1	6	144	"PLTC_B12"	"Homo_sapiens_interleukin_24_transcript_variant_1"	"IL24"	"IL24"	"analyte"
1	7	144	"PLTC_C10"	"Homo_sapiens_pleckstrin_homology_domain_interacting_protein"	"PHIP"	"PHIP"	"analyte"
1	8	144	"PLTC_C11"	"Homo_sapiens_p21_(CDKN1A)-activated_kinase_2_mRNA_(cDNA_clone_MGC:97077_)"	"PAK2"	"PAK2"	"analyte"
1	9	144	"PLTC_C12"	"Homo_sapiens_ribosomal_protein_L27a"	"RPL27A"	"RPL27A"	"analyte"
1	10	144	"PLTC_D10"	"Homo_sapiens_programmed_cell_death_6"	"PDCD6"	"PDCD6"	"analyte"
1	11	144	"PLTC_D11"	"Homo_sapiens_BMPR1B_bone_morphogenetic_protein_receptor_type_IB"	"BMPR1B"	"BMPR1B"	"analyte"
1	12	144	"PLTC_D12"	"Homo_sapiens_APG12_autophagy_12-like_(S._cerevisiae)"	"ATG12"	"ATG12"	"analyte"
1	13	144	"PLTC_E10"	"Homo_sapiens_villin_2_(ezrin)"	"EZR"	"EZR"	"analyte"
1	14	144	"PLTC_E11"	"Homo_sapiens_FtsJ_homolog_3_(E._coli)"	"FTSJ3"	"FTSJ3"	"analyte"
1	15	144	"PLTC_E12"	"Homo_sapiens_chaperonin_containing_TCP1_subunit_5_(epsilon)"	"CCT5"	"CCT5"	"analyte"
1	16	144	"PLTC_F10"	"Homo_sapiens_Meis1_myeloid_ecotropic_viral_integration_site_1_homolog_3_(mouse)_transcript_variant_1"	"MEIS3"	"MEIS3"	"analyte"
1	17	144	"PLTC_F11"	"Homo_sapiens_mitogen-activated_protein_kinase_10_mRNA_(cDNA_clone_MGC:70580_)"	"MAPK10"	"MAPK10"	"analyte"
1	18	144	"PLTC_F12"	"Homo_sapiens_DEAD_(Asp-Glu-Ala-Asp)_box_polypeptide_55"	"DDX55"	"DDX55"	"analyte"
1	19	144	"PLTC_G10"	"Homo_sapiens__Homo_sapiens_ubiquitin-activating_enzyme_E1_(A1S9T_and_BN75_temperature_sensitivity_compl"	"UBA1"	"UBA1"	"analyte"
1	20	144	"PLTC_G11"	"Homo_sapiens_mitochondrial_translation_optimization_1_homolog_(S._cerevisiae)"	"MTO1"	"MTO1"	"analyte"
1	21	144	"PLTC_G12"	"Homo_sapiens__Homo_sapiens_RNA_binding_motif_single_stranded_interacting_protein_1_transcript_variant"	"RBMS1"	"RBMS1"	"analyte"
1	22	144	"PLTC_H10"	"Homo_sapiens_BCL2L14_BCL2-like_14_(apoptosis_facilitator)"	"BCL2L14"	"BCL2L14"	"analyte"
1	23	144	"PLTC_H11"	"Homo_sapiens_ubiquitin-conjugating_enzyme_E2_variant_1"	"UBE2V1"	"UBE2V1"	"analyte"
1	24	144	"PLTC_H12"	"Homo_sapiens_alpha-fetoprotein"	"AFP"	"AFP"	"analyte"
1	25	144	"PLTC_I10"	"Homo_sapiens_coatomer_protein_complex_subunit_gamma_2"	"COPG2"	"COPG2"	"analyte"
1	26	144	"PLTC_I11"	"Homo_sapiens_profilin_2_transcript_variant_1"	"PFN2"	"PFN2"	"analyte"
1	27	144	"PLTC_I12"	"Homo_sapiens_chromosome_6_open_reading_frame_93"	"LTV1"	"LTV1"	"analyte"
1	28	144	"PLTC_J10"	"Homo_sapiens_B-cell_scaffold_protein_with_ankyrin_repeats_1"	"BANK1"	"BANK1"	"analyte"
1	29	144	"PLTC_J11"	"Homo_sapiens_high-glucose-regulated_protein_8"	"YTHDF2"	"YTHDF2"	"analyte"
1	30	144	"PLTC_J12"	"Homo_sapiens_PHD_finger_protein_17"	"JADE1"	"JADE1"	"analyte"
1	31	144	"PLTC_K10"	"Homo_sapiens_dystrophia_myotonica-protein_kinase_mRNA_(cDNA_clone_MGC:71319_)"	"DMPK"	"DMPK"	"analyte"
1	32	144	"PLTC_K11"	"Homo_sapiens_HIV-1_rev_binding_protein_2"	"zzzzz_KRR1"	"zzzzz_KRR1"	"control"
1	33	144	"PLTC_K12"	"Homo_sapiens_c-src_tyrosine_kinase_(CSK)"	"CSK"	"CSK"	"analyte"
1	34	144	"PLTC_L10"	"Homo_sapiens_POU3F2_POU_class_3_homeobox_2"	"zzzzz_POU3F2"	"zzzzz_POU3F2"	"control"
1	35	144	"PLTC_L11"	"Homo_sapiens_ubiquitin_specific_protease_10"	"USP10"	"USP10"	"analyte"
1	36	144	"PLTC_L12"	"Homo_sapiens_ankyrin_repeat_domain_13"	"ANKRD13A"	"ANKRD13A"	"analyte"
1	37	144	"PLTC_M10"	"Homo_sapiens_MAP3K13_mitogen-activated_protein_kinase_kinase_kinase_13"	"MAP3K13"	"MAP3K13"	"analyte"
1	38	144	"PLTC_M11"	"Homo_sapiens_ring_finger_protein_(C3H2C3_type)_6_transcript_variant_1"	"RNF6"	"RNF6"	"analyte"
1	39	144	"PLTC_M12"	"Homo_sapiens_inhibitor_of_kappa_light_polypeptide_gene_enhancer_in_B-cells_kinase_epsilon_(IKBKE)"	"IKBKE"	"IKBKE"	"analyte"
1	40	144	"PLTC_N10"	"Homo_sapiens_ZNF398_zinc_finger_protein_398"	"ZNF398"	"ZNF398"	"analyte"
1	41	144	"PLTC_N11"	"Homo_sapiens_peroxisomal_D3D2-enoyl-CoA_isomerase"	"ECI2"	"ECI2"	"analyte"
1	42	144	"PLTC_N12"	"Homo_sapiens_bolA-like_3_(E._coli)"	"BOLA3"	"BOLA3"	"analyte"
1	43	144	"PLTC_O10"	"Homo_sapiens_inositol_polyphosphate-5-phosphatase_75kDa"	"INPP5B"	"INPP5B"	"analyte"
1	44	144	"PLTC_O11"	"Homo_sapiens_serologically_defined_colon_cancer_antigen_8"	"SDCCAG8"	"SDCCAG8"	"analyte"
1	45	144	"PLTC_O12"	"Homo_sapiens_nuclear_receptor_subfamily_2_group_C_member_2"	"NR2C2"	"NR2C2"	"analyte"
1	46	144	"PLTC_P10"	"Homo_sapiens_KLF11_Kruppel-like_factor_11"	"zzzzz_KLF11"	"zzzzz_KLF11"	"control"
1	47	144	"PLTC_P11"	"Homo_sapiens_SH3-domain_GRB2-like_endophilin_B1"	"SH3GLB1"	"SH3GLB1"	"analyte"
1	48	144	"PLTC_P12"	"Homo_sapiens_protein_phosphatase_4_regulatory_subunit_1"	"PPP4R1"	"PPP4R1"	"analyte"
1	1	145	"PLTC_A13"	"Homo_sapiens_PRKD2_protein_kinase_D2"	"PRKD2"	"PRKD2"	"analyte"
1	2	145	"PLTC_A14"	"Homo_sapiens_pleckstrin_homology-like_domain_family_A_member_2"	"PHLDA2"	"PHLDA2"	"analyte"
1	3	145	"PLTC_A15"	"Homo_sapiens_PTK9_protein_tyrosine_kinase_9"	"TWF1"	"TWF1"	"analyte"
1	4	145	"PLTC_B13"	"Homo_sapiens_transforming_growth_factor_beta_receptor_II_(70/80kDa)_mRNA_(cDNA_clone_MGC:33800_)"	"TGFBR2"	"TGFBR2"	"analyte"
1	5	145	"PLTC_B14"	"Homo_sapiens_D4_zinc_and_double_PHD_fingers_family_2"	"DPF2"	"DPF2"	"analyte"
1	6	145	"PLTC_B15"	"Homo_sapiens_TSSK2_testis-specific_serine_kinase_2"	"TSSK2"	"TSSK2"	"analyte"
1	7	145	"PLTC_C13"	"Homo_sapiens_bromodomain_containing_2_mRNA_(cDNA_clone_MGC:74927_)"	"BRD2"	"BRD2"	"analyte"
1	8	145	"PLTC_C14"	"Homo_sapiens_LIM_and_senescent_cell_antigen-like_domains_1"	"LIMS1"	"LIMS1"	"analyte"
1	9	145	"PLTC_C15"	"Homo_sapiens_receptor_interacting_protein_kinase_5_transcript_variant_2_mRNA_(cDNA_clone_MGC:61657_)"	"DSTYK"	"DSTYK"	"analyte"
1	10	145	"PLTC_D13"	"Homo_sapiens_RPS6KA4_ribosomal_protein_S6_kinase_90kDa_polypeptide_4"	"RPS6KA4"	"RPS6KA4"	"analyte"
1	11	145	"PLTC_D14"	"Homo_sapiens_MAX_interactor_1_transcript_variant_3"	"zzzzz_MXI1"	"zzzzz_MXI1"	"control"
1	12	145	"PLTC_D15"	"Homo_sapiens_bone_morphogenetic_protein_receptor_type_II_(serine/threonine_kinase)_mRNA_(cDNA_clone_MGC:60135_)"	"BMPR2"	"BMPR2"	"analyte"
1	13	145	"PLTC_E13"	"Homo_sapiens_hypothetical_protein_628"	"WDR45B"	"WDR45B"	"analyte"
1	14	145	"PLTC_E14"	"Homo_sapiens_growth_factor_receptor-bound_protein_7"	"GRB7"	"GRB7"	"analyte"
1	15	145	"PLTC_E15"	"Homo_sapiens_actin_beta"	"ACTB"	"ACTB"	"analyte"
1	16	145	"PLTC_F13"	"Homo_sapiens__Homo_sapiens_ubiquitin-conjugating_enzyme_E2I_(UBC9_homolog_yeast)_transcript_variant_1"	"UBE2I"	"UBE2I"	"analyte"
1	17	145	"PLTC_F14"	"Homo_sapiens_non-metastatic_cells_5_protein_expressed_in_(nucleoside-diphosphate_kinase)"	"NME5"	"NME5"	"analyte"
1	18	145	"PLTC_F15"	"Homo_sapiens_ribosomal_protein_L18"	"RPL18"	"RPL18"	"analyte"
1	19	145	"PLTC_G13"	"Homo_sapiens_vacuolar_protein_sorting_45A_(yeast)"	"VPS45"	"VPS45"	"analyte"
1	20	145	"PLTC_G14"	"Homo_sapiens_RAN_member_RAS_oncogene_family"	"RAN"	"RAN"	"analyte"
1	21	145	"PLTC_G15"	"Homo_sapiens_tubulin_gamma_complex_associated_protein_3"	"TUBGCP3"	"TUBGCP3"	"analyte"
1	22	145	"PLTC_H13"	"Homo_sapiens_lactate_dehydrogenase_B"	"LDHB"	"LDHB"	"analyte"
1	23	145	"PLTC_H14"	"Homo_sapiens_tumor_necrosis_factor_alpha-induced_protein_6"	"TNFAIP6"	"TNFAIP6"	"analyte"
1	24	145	"PLTC_H15"	"Homo_sapiens_proteasome_(prosome_macropain)_26S_subunit_non-ATPase_9"	"PSMD9"	"PSMD9"	"analyte"
1	25	145	"PLTC_I13"	"Homo_sapiens_HIST2H3C_histone_cluster_2_H3c"	"zzzzz_PJA2"	"zzzzz_PJA2"	"control"
1	26	145	"PLTC_I14"	"Homo_sapiens_hypothetical_protein_FLJ12577"	"CAB39L"	"CAB39L"	"analyte"
1	27	145	"PLTC_I15"	"Homo_sapiens_p21(CDKN1A)-activated_kinase_7_transcript_variant_2_mRNA_(cDNA_clone_MGC:26232_)"	"PAK5"	"PAK5"	"analyte"
1	28	145	"PLTC_J13"	"Homo_sapiens__Homo_sapiens_proteasome_(prosome_macropain)_activator_subunit_3_(PA28_gamma_Ki)_transc"	"PSME3"	"PSME3"	"analyte"
1	29	145	"PLTC_J14"	"Homo_sapiens_myeloid_cell_nuclear_differentiation_antigen"	"MNDA"	"MNDA"	"analyte"
1	30	145	"PLTC_J15"	"Homo_sapiens_COP9_constitutive_photomorphogenic_homolog_subunit_6_(Arabidopsis)"	"COPS6"	"COPS6"	"analyte"
1	31	145	"PLTC_K13"	"Homo_sapiens_kinesin_family_member_9"	"KIF9"	"KIF9"	"analyte"
1	32	145	"PLTC_K14"	"Homo_sapiens_DAPK1_death-associated_protein_kinase_1"	"zzzz_DAPK1"	"zzzz_DAPK1"	"control"
1	33	145	"PLTC_K15"	"Homo_sapiens_tripartite_motif-containing_37"	"TRIM37"	"TRIM37"	"analyte"
1	34	145	"PLTC_L13"	"Homo_sapiens_pitrilysin_metalloproteinase_1"	"PITRM1"	"PITRM1"	"analyte"
1	35	145	"PLTC_L14"	"Homo_sapiens_BCL2-associated_athanogene_4"	"BAG4"	"BAG4"	"analyte"
1	36	145	"PLTC_L15"	"Homo_sapiens_ubiquitin_activating_enzyme_E1-like_protein"	"ATG7"	"ATG7"	"analyte"
1	37	145	"PLTC_M13"	"Homo_sapiens_TBC1_domain_family_member_5"	"TBC1D5"	"TBC1D5"	"analyte"
1	38	145	"PLTC_M14"	"Homo_sapiens_v-akt_murine_thymoma_viral_oncogene_homolog_3_(protein_kinase_B_gamma)_(AKT3)_transcript_variant_1"	"AKT3"	"AKT3"	"analyte"
1	39	145	"PLTC_M15"	"Homo_sapiens_TBC1D2_TBC1_domain_family_member_2"	"TBC1D2"	"TBC1D2"	"analyte"
1	40	145	"PLTC_N13"	"Homo_sapiens_arsA_arsenite_transporter_ATP-binding_homolog_1_(bacterial)"	"ASNA1"	"ASNA1"	"analyte"
1	41	145	"PLTC_N14"	"Homo_sapiens_zinc_finger_protein_354A"	"ZNF354A"	"ZNF354A"	"analyte"
1	42	145	"PLTC_N15"	"Homo_sapiens_keratin_14_(epidermolysis_bullosa_simplex_Dowling-Meara_Koebner)"	"KRT14"	"KRT14"	"analyte"
1	43	145	"PLTC_O13"	"Homo_sapiens_TDRD3_tudor_domain_containing_3"	"TDRD3"	"TDRD3"	"analyte"
1	44	145	"PLTC_O14"	"Homo_sapiens_protein_tyrosine_phosphatase_type_IVA_member_2_transcript_variant_1"	"PTP4A2"	"PTP4A2"	"analyte"
1	45	145	"PLTC_O15"	"Homo_sapiens_zinc_finger_protein_276_homolog_(mouse)"	"ZNF276"	"ZNF276"	"analyte"
1	46	145	"PLTC_P13"	"Homo_sapiens_pelota_homolog_(Drosophila)"	"PELO"	"PELO"	"analyte"
1	47	145	"PLTC_P14"	"Homo_sapiens_ovo-like_1(Drosophila)"	"OVOL1"	"OVOL1"	"analyte"
1	48	145	"PLTC_P15"	"Homo_sapiens_KIAA0101_gene_product"	"PCLAF"	"PCLAF"	"analyte"
1	1	146	"PLTC_A16"	"Homo_sapiens__Homo_sapiens_eukaryotic_translation_elongation_factor_1_delta_(guanine_nucleotide_exchang"	"EEF1D"	"EEF1D"	"analyte"
1	2	146	"PLTC_A17"	"Homo_sapiens_MAP/microtubule_affinity-regulating_kinase_2_mRNA_(cDNA_clone_MGC:99619_)"	"MARK2"	"MARK2"	"analyte"
1	3	146	"PLTC_A18"	"Homo_sapiens_START_domain_containing_7_transcript_variant_2"	"STARD7"	"STARD7"	"analyte"
1	4	146	"PLTC_B16"	"Homo_sapiens_TIA1_cytotoxic_granule-associated_RNA_binding_protein"	"zzzzz_TIA1"	"zzzzz_TIA1"	"control"
1	5	146	"PLTC_B17"	"Homo_sapiens_tousled-like_kinase_2_mRNA_(cDNA_clone_MGC:44450_)"	"TLK2"	"TLK2"	"analyte"
1	6	146	"PLTC_B18"	"Homo_sapiens_caspase_7_apoptosis-related_cysteine_protease_transcript_variant_alpha"	"CASP7"	"CASP7"	"analyte"
1	7	146	"PLTC_C16"	"Homo_sapiens_isopentenyl-diphosphate_delta_isomerase"	"IDI1"	"IDI1"	"analyte"
1	8	146	"PLTC_C17"	"Homo_sapiens_chromosome_9_open_reading_frame_96_mRNA_(cDNA_clone_MGC:43306_)"	"STKLD1"	"STKLD1"	"analyte"
1	9	146	"PLTC_C18"	"Homo_sapiens_crystallin_alpha_B"	"CRYAB"	"CRYAB"	"analyte"
1	10	146	"PLTC_D16"	"Homo_sapiens_thioredoxin_reductase_1_transcript_variant_5"	"TXNRD1"	"TXNRD1"	"analyte"
1	11	146	"PLTC_D17"	"Homo_sapiens_nemo_like_kinase_mRNA_(cDNA_clone_MGC:60309_)"	"NLK"	"NLK"	"analyte"
1	12	146	"PLTC_D18"	"Homo_sapiens_programmed_cell_death_5"	"PDCD5"	"PDCD5"	"analyte"
1	13	146	"PLTC_E16"	"Homo_sapiens__Homo_sapiens_protein_kinase_interferon-inducible_double_stranded_RNA_dependent_activator"	"PRKRA"	"PRKRA"	"analyte"
1	14	146	"PLTC_E17"	"Homo_sapiens_hydroxyacylglutathione_hydrolase"	"HAGH"	"HAGH"	"analyte"
1	15	146	"PLTC_E18"	"Homo_sapiens_splicing_factor_arginine/serine-rich_5"	"SRSF5"	"SRSF5"	"analyte"
1	16	146	"PLTC_F16"	"Homo_sapiens_dual_specificity_phosphatase_18"	"DUSP18"	"DUSP18"	"analyte"
1	17	146	"PLTC_F17"	"Homo_sapiens_glutamic-oxaloacetic_transaminase_1_soluble_(aspartate_aminotransferase_1)"	"GOT1"	"GOT1"	"analyte"
1	18	146	"PLTC_F18"	"Homo_sapiens_NACHT_leucine_rich_repeat_and_PYD_containing_2"	"NLRP2"	"NLRP2"	"analyte"
1	19	146	"PLTC_G16"	"Homo_sapiens__Homo_sapiens_tissue_inhibitor_of_metalloproteinase_3_(Sorsby_fundus_dystrophy_pseudoinfl"	"TIMP3"	"TIMP3"	"analyte"
1	20	146	"PLTC_G17"	"Homo_sapiens_block_of_proliferation_1"	"BOP1"	"BOP1"	"analyte"
1	21	146	"PLTC_G18"	"Homo_sapiens_PHD_finger_protein_11"	"PHF11"	"PHF11"	"analyte"
1	22	146	"PLTC_H16"	"Homo_sapiens_CASS4_Cas_scaffolding_protein_family_member_4"	"CASS4"	"CASS4"	"analyte"
1	23	146	"PLTC_H17"	"Homo_sapiens_cyclin_I"	"CCNI"	"CCNI"	"analyte"
1	24	146	"PLTC_H18"	"Homo_sapiens_CD5_antigen-like_(scavenger_receptor_cysteine_rich_family)"	"CD5L"	"CD5L"	"analyte"
1	25	146	"PLTC_I16"	"Homo_sapiens_poly(A)_binding_protein_cytoplasmic_1"	"PABPC1"	"PABPC1"	"analyte"
1	26	146	"PLTC_I17"	"Homo_sapiens_PHD_finger_protein_7_transcript_variant_1"	"PHF7"	"PHF7"	"analyte"
1	27	146	"PLTC_I18"	"Homo_sapiens_cofilin_1_(non-muscle)"	"CFL1"	"CFL1"	"analyte"
1	28	146	"PLTC_J16"	"Homo_sapiens_Spi-C_transcription_factor_(Spi-1/PU.1_related)"	"SPIC"	"SPIC"	"analyte"
1	29	146	"PLTC_J17"	"Homo_sapiens_nudE_nuclear_distribution_gene_E_homolog_1_(A._nidulans)"	"NDE1"	"NDE1"	"analyte"
